#Hinchliff CE, Roalson EH (2012) Data from: Using supermatrices for phylogenetic inquiry: an example using the sedges. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.6p76c3pb
#http://datadryad.org/bitstream/handle/10255/dryad.38186/cyp_states.csv

name,tropical
Cyperus_commixtus,1
Cyperus_compactus,1
Cyperus_compressus,1
Cyperus_concinniformis,1
Cyperus_concinnus,0
Cyperus_confertus,1
Cyperus_congensis,1
Cyperus_congestus,0
Cyperus_conglomeratus,1
Cyperus_conicus,0
Cyperus_consors,0
Cyperus_constanzae,1
Cyperus_coriifolius,1
Cyperus_ostenii,0
Cyperus_coronarius,0
Cyperus_correllii,0
Cyperus_corymbosus,1
Cyperus_costaricensis,1
Cyperus_cracens,1
Cyperus_crassipes,1
Cyperus_crassivaginatus,1
Cyperus_cremeomariscus,1
Cyperus_crispulus,1
Cyperus_cristulatus,1
Cyperus_croceus,1
Cyperus_cruentus,1
Cyperus_crypsoides,1
Cyperus_cundudoensis,1
Cyperus_cunninghamii,0
Cyperus_curvistylis,1
Cyperus_cuspidatus,1
Cyperus_cylindrostachyus,1
Cyperus_cymulosus,1
Cyperus_cyperinus,1
Cyperus_cyperoides,1
Cyperus_cyprius,0
Cyperus_dactyliformis,0
Cyperus_dactylotes,0
Cyperus_davidsei,1
Cyperus_debilis,0
Cyperus_debilissimus,1
Cyperus_deciduus,1
Cyperus_decompositus,1
Cyperus_densibulbosus,1
Cyperus_dentatus,0
Cyperus_dentoniae,1
Cyperus_denudatus,1
Cyperus_derreilema,1
Cyperus_diamantinus,1
Cyperus_dianae,1
Cyperus_dichromeniformis,1
Cyperus_dichromus,1
Cyperus_dichrostachyus,1
Cyperus_dietrichiae,1
Cyperus_difformis,1
Cyperus_diffusus,1
Cyperus_digitatus,1
Cyperus_dilatatus,1
Cyperus_dioicus,0
Cyperus_dipsaceus,0
Cyperus_disjunctus,0
Cyperus_distans,1
Cyperus_distinctus,0
Cyperus_diurensis,1
Cyperus_dives,1
Cyperus_diwakarii,1
Cyperus_drakensbergensis,0
Cyperus_dregeanus,0
Cyperus_drummondii,1
Cyperus_dubius,1
Cyperus_duclouxii,0
Cyperus_dunensis,1
Cyperus_duripes,0
Cyperus_durus,1
Cyperus_eboracensis,1
Cyperus_echinatus,0
Cyperus_eglobosus,0
Cyperus_ekmanii,1
Cyperus_elatus,1
Cyperus_elegans,1
Cyperus_elephantinus,0
Cyperus_endlichii,1
Cyperus_enervis,0
Cyperus_entrerianus,1
Cyperus_ephemerus,0
Cyperus_eragrostis,1
Cyperus_eremicus,0
Cyperus_erythrorrhizos,0
Cyperus_esculentus,1
Cyperus_exaltatus,1
Cyperus_exilis,1
Cyperus_expansus,1
Cyperus_familiaris,1
Cyperus_fastigiatus,0
Cyperus_fauriei,1
Cyperus_feani,1
Cyperus_felipponei,1
Cyperus_fendlerianus,0
Cyperus_fertilis,1
Cyperus_filiculmis,0
Cyperus_filifolius,1
Cyperus_filiformis,1
Cyperus_filipes,0
Cyperus_firmipes,1
Cyperus_fischerianus,1
Cyperus_fissus,1
Cyperus_flaccidus,0
Cyperus_flavoculmis,1
Cyperus_flexuosus,1
Cyperus_floridanus,0
Cyperus_foliaceus,1
Cyperus_forskalianus,1
Cyperus_frerei,1
Cyperus_friburgensis,1
Cyperus_fucosus,1
Cyperus_fulgens,1
Cyperus_fuligineus,1
Cyperus_fulvoalbescens,1
Cyperus_fulvus,1
Cyperus_fuscescens,0
Cyperus_fuscovaginatus,1
Cyperus_fuscus,0
Cyperus_gardneri,1
Cyperus_gayi,1
Cyperus_giganteus,1
Cyperus_gigantobulbes,1
Cyperus_gilesii,0
Cyperus_glaber,0
Cyperus_glaucophyllus,1
Cyperus_globifer,1
Cyperus_glomeratus,0
Cyperus_graciliculmis,1
Cyperus_gracilis,0
Cyperus_granatensis,1
Cyperus_grandibulbosus,1
Cyperus_grandifolius,1
Cyperus_grandis,1
Cyperus_grandisimplex,1
Cyperus_granitophilus,0
Cyperus_grantii,0
Cyperus_grayi,0
Cyperus_grayioides,0
Cyperus_gubanii,1
Cyperus_guianensis,1
Cyperus_gunnii,0
Cyperus_gymnocaulos,0
Cyperus_gypsophilus,1
Cyperus_gyraudinii,1
Cyperus_haematocephalus,0
Cyperus_haematodes,1
Cyperus_hakonensis,0
Cyperus_hamulosus,0
Cyperus_harrisii,1
Cyperus_haspan,1
Cyperus_hayesii,1
Cyperus_helferi,1
Cyperus_hemisphaericus,1
Cyperus_hensii,1
Cyperus_hermaphroditus,1
Cyperus_hesperius,0
Cyperus_heterocladus,1
Cyperus_hieronymi,0
Cyperus_hilairenus,1
Cyperus_hillebrandii,1
Cyperus_hirtellus,1
Cyperus_holoschoenus,1
Cyperus_holostigma,1
Cyperus_holstii,1
Cyperus_hoppiifolius,1
Cyperus_houghtonii,0
Cyperus_humilis,1
Cyperus_hypochlorus,1
Cyperus_hypopitys,0
Cyperus_hystricinus,0
Cyperus_imbecillis,0
Cyperus_imbricatus,1
Cyperus_impolitus,0
Cyperus_impubes,1
Cyperus_inaequalis,1
Cyperus_incompressus,1
Cyperus_incomtus,1
Cyperus_indecorus,1
Cyperus_infucatus,1
Cyperus_inops,0
Cyperus_insularis,0
Cyperus_intricatus,1
Cyperus_iria,1
Cyperus_isabellinus,1
Cyperus_ischnos,1
Cyperus_ivohibensis,1
Cyperus_ixiocarpus,1
Cyperus_javanicus,1
Cyperus_jeminicus,1
Cyperus_juncelliformis,1
Cyperus_kabarensis,1
Cyperus_kaessneri,1
Cyperus_kappleri,1
Cyperus_karisimbiensis,1
Cyperus_karlschumannii,1
Cyperus_karthikeyanii,1
Cyperus_kasamensis,1
Cyperus_keniensis,1
Cyperus_kerstenii,1
Cyperus_kibweanus,1
Cyperus_kilimandscharicus,1
Cyperus_kipasensis,1
Cyperus_kirkii,1
Cyperus_kituiensis,1
Cyperus_koyaliensis,1
Cyperus_kurzii,1
Cyperus_kwaleensis,1
Cyperus_kyllingiformis,1
Cyperus_lacunosus,1
Cyperus_laeteflorens,1
Cyperus_laetus,1
Cyperus_laevigatus,1
Cyperus_laevis,0
Cyperus_lancastriensis,0
Cyperus_lateriticus,1
Cyperus_latifolius,1
Cyperus_latzii,0
Cyperus_laxiflorus,1
Cyperus_laxispicatus,1
Cyperus_laxus,1
Cyperus_lecontei,0
Cyperus_leiocaulon,0
Cyperus_lentiginosus,0
Cyperus_leptocladus,0
Cyperus_leptolepis,1
Cyperus_leucocephalus,1
Cyperus_lhotskyanus,0
Cyperus_ligularis,1
Cyperus_limiticola,1
Cyperus_limosus,0
Cyperus_linearispiculatus,0
Cyperus_locuples,1
Cyperus_longibracteatus,1
Cyperus_longifolius,1
Cyperus_longiinvolucratus,1
Cyperus_longispicula,1
Cyperus_longistylus,1
Cyperus_longus,1
Cyperus_lucidus,1
Cyperus_luerssenii,1
Cyperus_lundellii,1
Cyperus_lupulinus,0
Cyperus_luteus,1
Cyperus_luzulae,1
Cyperus_macer,1
Cyperus_macrocarpus,1
Cyperus_macropachycephalus,1
Cyperus_macrophyllus,1
Cyperus_macrorrhizus,1
Cyperus_maculatus,1
Cyperus_maderaspatanus,1
Cyperus_majungensis,1
Cyperus_malaccensis,1
Cyperus_mangorensis,1
Cyperus_manimae,1
Cyperus_mapanioides,1
Cyperus_maranguensis,1
Cyperus_margaritaceus,1
Cyperus_marginatus,1
Cyperus_marlothii,0
Cyperus_marojejyensis,1
Cyperus_marquisensis,1
Cyperus_matagoroensis,1
Cyperus_matudae,1
Cyperus_mauretaniensis,1
Cyperus_medusaeus,1
Cyperus_meeboldii,1
Cyperus_meistostylus,1
Cyperus_meridionalis,1
Cyperus_meyenianus,1
Cyperus_meyerianus,0
Cyperus_michelianus,1
Cyperus_michoacanensis,1
Cyperus_micrantherus,1
Cyperus_microbolbos,1
Cyperus_microbrunneus,1
Cyperus_microcephalus,1
Cyperus_microcristatus,1
Cyperus_microglumis,1
Cyperus_microiria,0
Cyperus_micromariscus,1
Cyperus_micromedusaeus,1
Cyperus_micropelophilus,1
Cyperus_microumbellatus,1
Cyperus_miliifolius,1
Cyperus_mirus,0
Cyperus_mitis,1
Cyperus_mogadoxensis,1
Cyperus_molliglumis,1
Cyperus_mollipes,1
Cyperus_moutona,1
Cyperus_mudugensis,1
Cyperus_multifolius,1
Cyperus_multinervatus,1
Cyperus_multispicatus,1
Cyperus_multispiceus,1
Cyperus_mundulus,0
Cyperus_muniziae,1
Cyperus_mutisii,1
Cyperus_mwinilungensis,1
Cyperus_myrmecias,1
Cyperus_nanellus,0
Cyperus_nanus,1
Cyperus_natalensis,1
Cyperus_nayaritensis,1
Cyperus_nduru,1
Cyperus_nemoralis,1
Cyperus_neoguinensis,1
Cyperus_neokunthianus,1
Cyperus_nervosostriatus,0
Cyperus_nigrofuscus,0
Cyperus_niigatensis,0
Cyperus_nipponicus,0
Cyperus_niveoides,1
Cyperus_niveus,1
Cyperus_noeanus,0
Cyperus_nutans,1
Cyperus_nyassensis,1
Cyperus_nyererei,1
Cyperus_obbiadensis,1
Cyperus_oblongoincrassatus,1
Cyperus_obsoletenervosus,1
Cyperus_obtusus,1
Cyperus_ochraceus,1
Cyperus_odoratus,1
Cyperus_ohwii,1
Cyperus_onerosus,0
Cyperus_orgadophilus,1
Cyperus_ornatus,1
Cyperus_orthostachyus,0
Cyperus_ossicaulis,1
Cyperus_ovatus,0
Cyperus_owanii,1
Cyperus_oxycarpus,1
Cyperus_oxylepis,1
Cyperus_pachycephalus,1
Cyperus_palianparaiensis,1
Cyperus_panamensis,1
Cyperus_pandanophyllum,1
Cyperus_pangorei,1
Cyperus_paniceus,1
Cyperus_pannonicus,0
Cyperus_paolii,1
Cyperus_papyrus,1
Cyperus_parishii,0
Cyperus_pearcei,1
Cyperus_pectinatus,1
Cyperus_pedunculosus,1
Cyperus_pendulus,1
Cyperus_penicillatus,1
Cyperus_pennatiformis,1
Cyperus_pennellii,0
Cyperus_pentabracteatus,1
Cyperus_penzoanus,1
Cyperus_perangustus,1
Cyperus_permacer,1
Cyperus_pernambucensis,1
Cyperus_phaeolepis,1
Cyperus_phillipsiae,1
Cyperus_phleoides,1
Cyperus_picardae,1
Cyperus_pilosulus,1
Cyperus_pilosus,1
Cyperus_pinetorum,1
Cyperus_planifolius,1
Cyperus_plantaginifolius,1
Cyperus_plateilema,1
Cyperus_platycaulis,1
Cyperus_platyphyllus,1
Cyperus_platystylis,1
Cyperus_plukenetii,0
Cyperus_pluricephalus,1
Cyperus_plurinervosus,1
Cyperus_podocarpus,1
Cyperus_poecilus,1
Cyperus_poeppigii,0
Cyperus_pohlii,1
Cyperus_polyanthelus,1
Cyperus_tartari,1
Cyperus_praemorsus,1
Cyperus_pratensis,1
Cyperus_procerus,1
Cyperus_prolifer,1
Cyperus_prolixus,1
Cyperus_psammophilus,1
Cyperus_pseuderemicus,0
Cyperus_pseudobrunneus,1
Cyperus_pseudodistans,1
Cyperus_pseudoleptocladus,1
Cyperus_pseudopetiolatus,1
Cyperus_pseudopilosus,1
Cyperus_pseudosomaliensis,1
Cyperus_pseudovegetus,0
Cyperus_pseudovestitus,1
Cyperus_pubens,1
Cyperus_pulchellus,1
Cyperus_pulcher,0
Cyperus_pulcherrimus,1
Cyperus_pulguerensis,1
Cyperus_pulicaris,1
Cyperus_purpureoviridis,1
Cyperus_pustulatus,1
Cyperus_pycnostachyus,0
Cyperus_radians,1
Cyperus_rapensis,0
Cyperus_recurvispicatus,1
Cyperus_redolens,1
Cyperus_reduncus,1
Cyperus_reflexus,1
Cyperus_refractus,0
Cyperus_regiomontanus,1
Cyperus_rehmii,1
Cyperus_remotispicatus,1
Cyperus_remotus,1
Cyperus_renschii,1
Cyperus_retroflexus,0
Cyperus_retrofractus,0
Cyperus_retrorsus,1
Cyperus_rheophyticus,1
Cyperus_rhynchosporoides,1
Cyperus_rigens,1
Cyperus_rigidifolius,1
Cyperus_robinsonii,1
Cyperus_rockii,1
Cyperus_rohlfsii,1
Cyperus_rotundus,1
Cyperus_rubicundus,1
Cyperus_rufostriatus,1
Cyperus_rupestris,1
Cyperus_rupicola,0
Cyperus_sahelii,1
Cyperus_sandwicensis,1
Cyperus_sanguineoater,1
Cyperus_sartorii,0
Cyperus_scaber,0
Cyperus_scabricaulis,1
Cyperus_scariosus,1
Cyperus_schaffneri,1
Cyperus_schimperianus,1
Cyperus_schinzii,1
Cyperus_schlechteri,0
Cyperus_schoenomorphus,1
Cyperus_schomburgkianus,1
Cyperus_schweinfurthii,1
Cyperus_schweinitzii,0
Cyperus_sciaphilus,1
Cyperus_scleropodus,1
Cyperus_sculptus,0
Cyperus_secubans,0
Cyperus_seemannianus,1
Cyperus_semifertilis,1
Cyperus_semiochraceus,1
Cyperus_semitrifidus,1
Cyperus_sensilis,0
Cyperus_serotinus,0
Cyperus_seslerioides,1
Cyperus_setigerus,0
Cyperus_sexangularis,1
Cyperus_sexflorus,1
Cyperus_shandongense,0
Cyperus_sharonensis,0
Cyperus_sharpei,1
Cyperus_sieberianus,1
Cyperus_sikkimensis,0
Cyperus_silletensis,1
Cyperus_simaoensis,0
Cyperus_simplex,1
Cyperus_solidifolius,1
Cyperus_solidus,0
Cyperus_somalidunensis,1
Cyperus_somaliensis,1
Cyperus_soongoricus,0
Cyperus_sordidus,0
Cyperus_soyauxii,1
Cyperus_spectabilis,1
Cyperus_sphacelatus,1
Cyperus_sphaeroideus,0
Cyperus_sphaerolepis,0
Cyperus_sphaerospermus,1
Cyperus_splendens,1
Cyperus_sporobolus,1
Cyperus_squarrosus,1
Cyperus_steadii,0
Cyperus_stenophyllus,1
Cyperus_stoloniferus,1
Cyperus_stradbrokensis,0
Cyperus_stramineoferrugineus,1
Cyperus_strigosus,0
Cyperus_subaequalis,1
Cyperus_subbadius,1
Cyperus_subcaracasanus,1
Cyperus_subcastaneus,1
Cyperus_subfuscus,0
Cyperus_submicrolepis,1
Cyperus_subpapuanus,1
Cyperus_subtenax,1
Cyperus_subulatus,0
Cyperus_surinamensis,1
Cyperus_svensonii,1
Cyperus_swartzii,1
Cyperus_szechuanensis,0
Cyperus_tabina,1
Cyperus_tabularis,0
Cyperus_tacnensis,1
Cyperus_tanyphyllus,1
Cyperus_tatandaensis,1
Cyperus_tempeae,0
Cyperus_tenax,1
Cyperus_tenerrimus,1
Cyperus_tenuiculmis,1
Cyperus_tenuiflorus,1
Cyperus_tenuis,1
Cyperus_tenuispica,1
Cyperus_tenuispiculatus,1
Cyperus_tetracarpus,1
Cyperus_tetragonus,0
Cyperus_tetraphyllus,0
Cyperus_textilis,0
Cyperus_thomsonii,1
Cyperus_thorelii,1
Cyperus_thorncroftii,0
Cyperus_thunbergii,0
Cyperus_thyrsiflorus,1
Cyperus_tomaiophyllus,1
Cyperus_tonkinensis,1
Cyperus_trachysanthos,1
Cyperus_trailii,1
Cyperus_trialatus,1
Cyperus_trichodes,1
Cyperus_trigonellus,1
Cyperus_trinervis,0
Cyperus_trisulcus,0
Cyperus_tuberosus,1
Cyperus_turrialbanus,1
Cyperus_turrillii,1
Cyperus_tweediei,0
Cyperus_uncinulatus,1
Cyperus_undulatus,1
Cyperus_unicolor,1
Cyperus_unifolius,1
Cyperus_urbanii,1
Cyperus_usitatus,1
Cyperus_ustulatus,0
Cyperus_vaginatus,0
Cyperus_vandervekenii,1
Cyperus_varicus,1
Cyperus_ventricosus,1
Cyperus_vestitus,1
Cyperus_vexillatus,1
Cyperus_victoriensis,0
Cyperus_virens,1
Cyperus_viscidulus,1
Cyperus_volckmannii,0
Cyperus_volodia,1
Cyperus_vorsteri,0
Cyperus_wallichianus,0
Cyperus_whitmeei,1
Cyperus_wilburii,1
Cyperus_wissmannii,1
Cyperus_xanthostachyus,0
Cyperus_xerophilus,1
Cyperus_yadavii,1
Cyperus_zanzibarensis,1
Cyperus_zollingeri,1
Cyperus_zollingerioides,0
Cypringlea_analecta,0
Cypringlea_coahuilensis,0
Desmoschoenus_spiralis,0
Diplacrum_africanum,1
Diplacrum_capitatum,1
Diplacrum_caricinum,1
Diplacrum_exiguum,1
Diplacrum_guianense,1
Diplacrum_mitracarpoides,1
Diplacrum_pygmaeopsis,1
Diplacrum_pygmaeum,1
Diplacrum_reticulatum,1
Diplasia_karatifolia,1
Dulichium_arundinaceum,0
Eleocharis_abnorma,0
Eleocharis_acicularis,0
Eleocharis_acuta,0
Eleocharis_acutangula,1
Eleocharis_aestuum,0
Eleocharis_albibracteata,1
Eleocharis_albida,0
Eleocharis_alveolata,1
Eleocharis_alveolatoides,1
Eleocharis_amazonica,1
Eleocharis_andamanensis,1
Eleocharis_angolensis,1
Eleocharis_antunesii,1
Eleocharis_argentina,0
Eleocharis_argyrolepis,0
Eleocharis_arseniflora,0
Eleocharis_atricha,0
Eleocharis_atropurpurea,1
Eleocharis_atrospiculata,1
Eleocharis_attenuata,1
Eleocharis_aurea,0
Eleocharis_ayacuchensis,1
Eleocharis_bahamensis,0
Eleocharis_bahiensis,1
Eleocharis_baldwinii,0
Eleocharis_barrosii,0
Eleocharis_bernardina,0
Eleocharis_bifida,0
Eleocharis_blakeana,0
Eleocharis_bolanderi,0
Eleocharis_bonariensis,1
Eleocharis_brachycarpa,0
Eleocharis_brainii,1
Eleocharis_brasiliensis,1
Eleocharis_brassii,1
Eleocharis_braunii,1
Eleocharis_brevicollis,1
Eleocharis_brittonii,0
Eleocharis_bulbosa,0
Eleocharis_caduca,1
Eleocharis_caespitosissima,1
Eleocharis_callensii,1
Eleocharis_callosa,0
Eleocharis_cancellata,0
Eleocharis_canindeyuensis,1
Eleocharis_capillacea,1
Eleocharis_carniolica,0
Eleocharis_cellulosa,1
Eleocharis_chamaegyne,1
Eleocharis_coloradoensis,0
Eleocharis_columbiensis,1
Eleocharis_complanata,1
Eleocharis_compressa,0
Eleocharis_confervoides,1
Eleocharis_congesta,1
Eleocharis_contracta,0
Eleocharis_cordillerana,0
Eleocharis_coronata,0
Eleocharis_crinalis,1
Eleocharis_crispovaginata,1
Eleocharis_cuatrecasasii,1
Eleocharis_cubangensis,1
Eleocharis_cylindrica,0
Eleocharis_cylindrostachys,0
Eleocharis_debilis,1
Eleocharis_decoriglumis,1
Eleocharis_decumbens,0
Eleocharis_deightonii,1
Eleocharis_densa,1
Eleocharis_diandra,0
Eleocharis_dietrichiana,0
Eleocharis_difformis,1
Eleocharis_dombeyana,1
Eleocharis_dregeana,0
Eleocharis_dulcis,1
Eleocharis_dunensis,0
Eleocharis_eglerioides,1
Eleocharis_elegans,1
Eleocharis_elliptica,0
Eleocharis_elongata,0
Eleocharis_emarginata,0
Eleocharis_engelmannii,0
Eleocharis_equisetoides,0
Eleocharis_erhaiensis,0
Eleocharis_erythropoda,0
Eleocharis_exigua,1
Eleocharis_fallax,0
Eleocharis_fassettii,1
Eleocharis_filiculmis,1
Eleocharis_flavescens,1
Eleocharis_fuscopurpurea,0
Eleocharis_geniculata,1
Eleocharis_glabella,0
Eleocharis_glauca,1
Eleocharis_glaucovirens,0
Eleocharis_gossweileri,1
Eleocharis_gracilis,0
Eleocharis_grisea,1
Eleocharis_grossimucronata,1
Eleocharis_halmaturina,0
Eleocharis_haumaniana,0
Eleocharis_ignota,0
Eleocharis_intermedia,0
Eleocharis_interstincta,1
Eleocharis_jelskiana,1
Eleocharis_kamtschatica,0
Eleocharis_keigheryi,0
Eleocharis_kirkii,1
Eleocharis_kleinii,0
Eleocharis_knutei,1
Eleocharis_kuoi,0
Eleocharis_kuroguwai,0
Eleocharis_laeviglumis,0
Eleocharis_laeviseta,0
Eleocharis_lanceolata,0
Eleocharis_lankana,1
Eleocharis_lechleri,0
Eleocharis_lepta,0
Eleocharis_liesneri,1
Eleocharis_limosa,1
Eleocharis_liogieri,1
Eleocharis_liouana,0
Eleocharis_loefgreniana,1
Eleocharis_lundellii,0
Eleocharis_macbarronii,0
Eleocharis_macrantha,0
Eleocharis_macrostachya,1
Eleocharis_maculosa,1
Eleocharis_maidenii,0
Eleocharis_mamillata,0
Eleocharis_margaritacea,0
Eleocharis_marginulata,1
Eleocharis_maximowiczii,0
Eleocharis_melanocarpa,0
Eleocharis_melanocephala,0
Eleocharis_melanostachys,0
Eleocharis_mendocina,0
Eleocharis_microcarpa,0
Eleocharis_microlepis,1
Eleocharis_migoana,0
Eleocharis_minarum,1
Eleocharis_minima,1
Eleocharis_minuta,1
Eleocharis_minutissima,1
Eleocharis_mitracarpa,0
Eleocharis_monantha,1
Eleocharis_montana,1
Eleocharis_montevidensis,1
Eleocharis_moorei,0
Eleocharis_moraosejoana,1
Eleocharis_morroi,1
Eleocharis_multicaulis,0
Eleocharis_mutata,1
Eleocharis_nana,1
Eleocharis_naumanniana,1
Eleocharis_neozelandica,0
Eleocharis_niederleinii,0
Eleocharis_nigrescens,1
Eleocharis_nipponica,0
Eleocharis_nitida,0
Eleocharis_nuda,1
Eleocharis_nudipes,0
Eleocharis_obicis,0
Eleocharis_obpyriformis,1
Eleocharis_obtusa,0
Eleocharis_obtusitrigona,1
Eleocharis_occidentalis,1
Eleocharis_occulta,0
Eleocharis_ochrostachys,1
Eleocharis_oligantha,1
Eleocharis_olivaceonux,1
Eleocharis_onthitensis,1
Eleocharis_ovata,0
Eleocharis_oxylepis,0
Eleocharis_pachycarpa,0
Eleocharis_pachystyla,1
Eleocharis_pallens,0
Eleocharis_palustris,0
Eleocharis_papillosa,1
Eleocharis_paradoxa,0
Eleocharis_parishii,0
Eleocharis_parodii,0
Eleocharis_parvinux,0
Eleocharis_parvula,1
Eleocharis_pellucida,1
Eleocharis_penchaoi,0
Eleocharis_philippinensis,1
Eleocharis_plana,0
Eleocharis_platypus,1
Eleocharis_plicarhachis,1
Eleocharis_pseudofistulosa,1
Eleocharis_punctulata,1
Eleocharis_pusilla,0
Eleocharis_qinghaiensis,0
Eleocharis_quadrangulata,0
Eleocharis_quinqueflora,0
Eleocharis_rabenii,0
Eleocharis_ramboii,0
Eleocharis_ravenelii,0
Eleocharis_reichei,0
Eleocharis_retroflexa,1
Eleocharis_reverchonii,0
Eleocharis_reznicekii,0
Eleocharis_robbinsii,0
Eleocharis_rojasiana,1
Eleocharis_rostellata,0
Eleocharis_rugosa,1
Eleocharis_rzedowskii,0
Eleocharis_schaffneri,1
Eleocharis_schenckii,1
Eleocharis_schlechteri,0
Eleocharis_sellowiana,1
Eleocharis_setifolia,1
Eleocharis_setulosa,0
Eleocharis_sphacelata,0
Eleocharis_spiralis,1
Eleocharis_spongostyla,1
Eleocharis_squamigera,1
Eleocharis_starczenkoae,0
Eleocharis_steinbachii,1
Eleocharis_stenocarpa,1
Eleocharis_steyermarkii,1
Eleocharis_subarticulata,1
Eleocharis_subcancellata,1
Eleocharis_subfoliata,1
Eleocharis_suksdorfiana,0
Eleocharis_sundaica,1
Eleocharis_svensoniana,0
Eleocharis_swamyi,1
Eleocharis_tenuis,0
Eleocharis_testui,1
Eleocharis_tetraquetra,1
Eleocharis_tiarata,1
Eleocharis_torticulmis,0
Eleocharis_tortilis,0
Eleocharis_tricostata,0
Eleocharis_trilateralis,0
Eleocharis_trilophus,1
Eleocharis_tuberculosa,0
Eleocharis_tucumanensis,0
Eleocharis_tuvinica,0
Eleocharis_uniflora,0
Eleocharis_uniglumis,0
Eleocharis_urbanii,1
Eleocharis_urceolata,1
Eleocharis_ussuriensis,0
Eleocharis_usteri,1
Eleocharis_valleculosa,0
Eleocharis_variegata,1
Eleocharis_venezuelensis,1
Eleocharis_viridans,0
Eleocharis_vivipara,0
Eleocharis_welwitschii,1
Eleocharis_wichurae,0
Eleocharis_wilkensii,0
Eleocharis_wolfii,0
Eleocharis_yecorensis,0
Eleocharis_yunnanensis,0
Epischoenus_adnatus,0
Epischoenus_cernuus,0
Epischoenus_complanatus,0
Epischoenus_dregeanus,0
Epischoenus_gracilis,0
Epischoenus_lucidus,0
Epischoenus_quadrangularis,0
Epischoenus_villosus,0
Eriophorum_angustifolium,0
Eriophorum_brachyantherum,0
Eriophorum_callitrix,0
Eriophorum_chamissonis,0
Eriophorum_comosum,0
Eriophorum_crinigerum,0
Eriophorum_gracile,0
Eriophorum_humile,0
Eriophorum_latifolium,0
Eriophorum_microstachyum,0
Eriophorum_scabriculme,1
Eriophorum_scheuchzeri,0
Eriophorum_tenellum,0
Eriophorum_tolmatchevii,0
Eriophorum_transiens,0
Eriophorum_vaginatum,0
Eriophorum_virginicum,0
Evandra_aristata,0
Evandra_pauciflora,0
Everardia_angusta,1
Everardia_debilis,1
Everardia_diffusa,1
Everardia_disticha,1
Everardia_erectolaxa,1
Everardia_flexifolia,1
Everardia_longifolia,1
Everardia_maguireana,1
Everardia_montana,1
Everardia_recurvigluma,1
Everardia_vareschii,1
Exocarya_sclerioides,1
Ficinia_acrostachys,0
Ficinia_acuminata,0
Ficinia_albicans,0
Ficinia_anceps,0
Ficinia_angustifolia,0
Ficinia_anysbergensis,0
Ficinia_arenicola,0
Ficinia_argyropus,0
Ficinia_atrostachya,0
Ficinia_borealis,1
Ficinia_brevifolia,0
Ficinia_bulbosa,0
Ficinia_capillifolia,0
Ficinia_capitella,0
Ficinia_cedarbergensis,0
Ficinia_ciliata,1
Ficinia_cinnamomea,0
Ficinia_clandestina,1
Ficinia_compasbergensis,0
Ficinia_crinita,0
Ficinia_dasystachys,0
Ficinia_deusta,0
Ficinia_distans,0
Ficinia_dunensis,0
Ficinia_dura,0
Ficinia_ecklonea,0
Ficinia_elatior,0
Ficinia_esterhuyseniae,0
Ficinia_fascicularis,0
Ficinia_fastigiata,0
Ficinia_filiculmea,0
Ficinia_filiformis,0
Ficinia_gracilis,1
Ficinia_grandiflora,0
Ficinia_gydomontana,0
Ficinia_indica,0
Ficinia_involuta,0
Ficinia_ixioides,0
Ficinia_laciniata,0
Ficinia_laevis,0
Ficinia_lateralis,0
Ficinia_latifolia,0
Ficinia_leiocarpa,0
Ficinia_levynsiae,0
Ficinia_macowanii,0
Ficinia_micrantha,0
Ficinia_minutiflora,0
Ficinia_mucronata,0
Ficinia_nana,0
Ficinia_nigrescens,0
Ficinia_nodosa,0
Ficinia_oligantha,0
Ficinia_pallens,0
Ficinia_paradoxa,0
Ficinia_petrophylla,0
Ficinia_pinguior,0
Ficinia_praemorsa,0
Ficinia_pusilla,0
Ficinia_pygmaea,0
Ficinia_quinquangularis,0
Ficinia_radiata,0
Ficinia_ramosissima,0
Ficinia_repens,0
Ficinia_rigida,0
Ficinia_secunda,0
Ficinia_stolonifera,0
Ficinia_sylvatica,0
Ficinia_trichodes,0
Ficinia_tristachya,0
Ficinia_trollii,1
Ficinia_truncata,0
Ficinia_undosa,0
Ficinia_zeyheri,0
Fimbristylis_acicularis,1
Fimbristylis_acuminata,1
Fimbristylis_adenolepis,1
Fimbristylis_adjuncta,1
Fimbristylis_aestivalis,1
Fimbristylis_aggregata,1
Fimbristylis_alata,1
Fimbristylis_albicans,1
Fimbristylis_alboviridis,1
Fimbristylis_ambavanensis,1
Fimbristylis_ammobia,1
Fimbristylis_amplocarpa,1
Fimbristylis_angamoozhiensis,1
Fimbristylis_anisoclada,1
Fimbristylis_aphylla,1
Fimbristylis_argentea,1
Fimbristylis_argillicola,0
Fimbristylis_arnhemensis,1
Fimbristylis_arnottiana,1
Fimbristylis_arthrostyloides,0
Fimbristylis_aspera,1
Fimbristylis_assamica,0
Fimbristylis_autumnalis,1
Fimbristylis_bahiensis,1
Fimbristylis_barteri,1
Fimbristylis_benthamiana,1
Fimbristylis_bispicula,1
Fimbristylis_bisumbellata,1
Fimbristylis_bivalvis,1
Fimbristylis_blakei,1
Fimbristylis_blepharolepis,1
Fimbristylis_borbonica,1
Fimbristylis_brevivaginata,0
Fimbristylis_brunneoides,1
Fimbristylis_caesia,1
Fimbristylis_caespitosa,1
